id,leaf_length_cm,leaf_width_cm,color_score,species,tree_type
4395,4.609,1.86,0.39,Cedar,Coniferous
4396,9.506,4.773,0.657,Ash,Deciduous
4397,5.462,2.796,0.37,Spruce,Coniferous
4398,11.073,3.653,0.574,Poplar,Deciduous
4399,7.646,2.804,0.512,Birch,Deciduous
4400,7.222,2.463,0.534,Birch,Deciduous
4401,3.938,2.596,0.368,Spruce,Coniferous
4402,4.927,2.397,0.387,Cedar,Coniferous
4403,15.091,6.023,0.787,Oak,Deciduous
4404,9.608,5.608,0.81,Oak,Deciduous
4405,10.85,3.624,0.627,Poplar,Deciduous
4406,4.784,2.147,0.317,Cedar,Coniferous
4407,9.219,2.222,0.514,Birch,Deciduous
4408,11.277,2.903,0.637,Poplar,Deciduous
4409,4.55,2.09,0.782,Cherry,Deciduous
4410,11.258,4.68,0.652,Ash,Deciduous
4411,13.279,4.632,0.777,Oak,Deciduous
4412,5.324,2.585,0.462,Cedar,Coniferous
4413,10.761,3.163,0.602,Willow,Deciduous
4414,7.264,3.596,0.573,Birch,Deciduous
4415,8.128,2.67,0.589,Poplar,Deciduous
4416,8.956,4.716,0.535,Maple,Deciduous
4417,5.913,2.225,0.343,Spruce,Coniferous
4418,12.166,5.309,0.751,Oak,Deciduous
4419,6.255,3.421,0.471,Birch,Deciduous
4420,6.317,2.612,0.469,Birch,Deciduous
4421,9.846,6.843,0.832,Oak,Deciduous
4422,8.934,3.667,0.681,Poplar,Deciduous
4423,7.43,2.632,0.561,Birch,Deciduous
4424,10.641,4.409,0.682,Willow,Deciduous
4425,8.871,3.311,0.634,Maple,Deciduous
4426,9.777,4.418,0.697,Ash,Deciduous
4427,4.623,2.551,0.289,Spruce,Coniferous
4428,5.792,2.728,0.674,Cherry,Deciduous
4429,9.79,5.3,0.671,Ash,Deciduous
4430,6.397,2.534,0.313,Spruce,Coniferous
4431,11.225,2.188,0.543,Maple,Deciduous
4432,6.155,3.149,0.394,Spruce,Coniferous
4433,9.191,3.454,0.612,Poplar,Deciduous
4434,11.254,3.892,0.596,Poplar,Deciduous
4435,6.399,2.813,0.394,Pine,Coniferous
4436,10.183,4.013,0.645,Maple,Deciduous
4437,10.801,3.967,0.614,Willow,Deciduous
4438,13.439,5.543,0.735,Oak,Deciduous
4439,6.401,2.139,0.382,Spruce,Coniferous
4440,5.364,1.803,0.386,Spruce,Coniferous
4441,7.107,2.157,0.34,Pine,Coniferous
4442,11.03,5.968,0.765,Oak,Deciduous
4443,6.536,1.509,0.408,Spruce,Coniferous
4444,9.952,3.319,0.667,Willow,Deciduous
4445,6.822,3.108,0.685,Cherry,Deciduous
4446,5.265,2.439,0.369,Pine,Coniferous
4447,4.877,2.688,0.743,Cherry,Deciduous
4448,10.769,5.553,0.706,Ash,Deciduous
4449,10.012,3.079,0.657,Willow,Deciduous
4450,6.397,2.437,0.381,Pine,Coniferous
4451,5.813,2.989,0.616,Cherry,Deciduous
4452,6.011,2.516,0.473,Pine,Coniferous
4453,9.721,3.916,0.644,Poplar,Deciduous
4454,7.89,3.576,0.671,Ash,Deciduous
4455,9.543,3.132,0.575,Willow,Deciduous
4456,4.993,2.575,0.28,Spruce,Coniferous
4457,8.448,4.743,0.759,Ash,Deciduous
4458,7.779,2.252,0.609,Birch,Deciduous
4459,8.355,4.524,0.684,Poplar,Deciduous
4460,6.321,2.523,0.378,Cedar,Coniferous
4461,12.445,7.224,0.775,Oak,Deciduous
4462,7.567,3.449,0.605,Maple,Deciduous
4463,7.184,4.321,0.584,Maple,Deciduous
4464,8.957,3.764,0.604,Poplar,Deciduous
4465,8.162,2.959,0.552,Birch,Deciduous
4466,5.143,2.828,0.415,Pine,Coniferous
4467,9.27,4.259,0.537,Maple,Deciduous
4468,8.184,4.892,0.753,Ash,Deciduous
4469,4.167,2.346,0.387,Cedar,Coniferous
4470,10.799,3.936,0.718,Willow,Deciduous
4471,6.728,2.054,0.575,Birch,Deciduous
4472,4.486,1.951,0.42,Pine,Coniferous
4473,10.572,4.156,0.463,Maple,Deciduous
4474,8.547,7.155,0.764,Oak,Deciduous
4475,10.747,4.283,0.649,Poplar,Deciduous
4476,5.321,3.282,0.64,Cherry,Deciduous
4477,8.528,5.016,0.65,Poplar,Deciduous
4478,9.781,4.423,0.679,Ash,Deciduous
4479,6.003,1.629,0.649,Cherry,Deciduous
4480,7.711,4.969,0.717,Ash,Deciduous
4481,5.202,2.209,0.708,Cherry,Deciduous
4482,7.385,3.615,0.651,Maple,Deciduous
4483,11.649,5.25,0.739,Ash,Deciduous
4484,6.409,2.043,0.345,Cedar,Coniferous
4485,7.351,3.148,0.349,Spruce,Coniferous
4486,6.135,2.517,0.501,Birch,Deciduous
4487,4.983,3.259,0.589,Cherry,Deciduous
4488,11.049,2.534,0.593,Willow,Deciduous
4489,7.795,2.726,0.585,Birch,Deciduous
4490,6.423,2.777,0.324,Pine,Coniferous
4491,5.675,2.031,0.408,Pine,Coniferous
4492,10.383,4.289,0.728,Ash,Deciduous
4493,8.338,4.642,0.629,Maple,Deciduous
4494,8.186,2.31,0.558,Birch,Deciduous
4495,8.475,4.572,0.504,Maple,Deciduous
4496,12.238,4.372,0.702,Poplar,Deciduous
4497,10.255,3.04,0.685,Birch,Deciduous
4498,6.455,2.315,0.355,Pine,Coniferous
4499,5.899,3.267,0.705,Cherry,Deciduous
4500,5.611,1.854,0.311,Cedar,Coniferous
4501,11.407,3.733,0.586,Willow,Deciduous
4502,7.607,2.401,0.531,Birch,Deciduous
4503,6.747,2.529,0.295,Pine,Coniferous
4504,4.251,2.75,0.33,Spruce,Coniferous
4505,11.367,2.313,0.742,Willow,Deciduous
4506,6.47,2.663,0.358,Pine,Coniferous
4507,7.823,3.143,0.572,Birch,Deciduous
4508,10.755,3.751,0.7,Willow,Deciduous
4509,10.61,3.169,0.612,Willow,Deciduous
4510,6.726,2.53,0.424,Spruce,Coniferous
4511,8.873,3.738,0.59,Maple,Deciduous
4512,9.518,5.884,0.672,Ash,Deciduous
4513,6.393,3.96,0.547,Maple,Deciduous
4514,5.363,2.794,0.452,Pine,Coniferous
4515,10.198,3.733,0.731,Willow,Deciduous
4516,9.73,3.731,0.683,Willow,Deciduous
4517,5.927,2.264,0.411,Cedar,Coniferous
4518,5.74,1.503,0.332,Pine,Coniferous
4519,7.353,3.354,0.386,Spruce,Coniferous
4520,6.098,2.166,0.359,Pine,Coniferous
4521,11.324,2.395,0.682,Willow,Deciduous
4522,7.326,2.501,0.625,Cherry,Deciduous
4523,5.355,2.439,0.296,Spruce,Coniferous
4524,9.569,4.103,0.727,Ash,Deciduous
4525,10.867,2.993,0.628,Willow,Deciduous
4526,12.985,7.335,0.693,Oak,Deciduous
4527,5.553,2.308,0.726,Cherry,Deciduous
4528,4.873,2.424,0.302,Spruce,Coniferous
4529,8.187,4.432,0.601,Maple,Deciduous
4530,6.414,4.011,0.542,Birch,Deciduous
4531,5.516,2.901,0.336,Spruce,Coniferous
4532,8.325,4.216,0.711,Ash,Deciduous
4533,10.104,4.72,0.708,Ash,Deciduous
4534,10.313,6.935,0.74,Oak,Deciduous
4535,9.691,4.918,0.657,Poplar,Deciduous
4536,7.49,4.95,0.736,Ash,Deciduous
4537,5.851,2.232,0.392,Pine,Coniferous
4538,9.118,3.63,0.596,Poplar,Deciduous
4539,8.957,4.0,0.569,Maple,Deciduous
4540,4.986,2.479,0.709,Cherry,Deciduous
4541,5.93,2.316,0.388,Spruce,Coniferous
4542,4.533,1.799,0.475,Cedar,Coniferous
4543,6.546,3.23,0.727,Cherry,Deciduous
4544,12.851,3.487,0.525,Willow,Deciduous
4545,7.013,2.235,0.701,Cherry,Deciduous
4546,10.993,4.98,0.67,Ash,Deciduous
4547,11.252,5.567,0.573,Poplar,Deciduous
4548,6.091,2.738,0.335,Cedar,Coniferous
4549,6.306,3.367,0.519,Birch,Deciduous
4550,10.352,3.83,0.708,Ash,Deciduous
4551,5.729,3.033,0.37,Pine,Coniferous
4552,6.475,2.707,0.368,Spruce,Coniferous
4553,10.833,2.548,0.623,Willow,Deciduous
4554,6.195,2.439,0.385,Spruce,Coniferous
4555,11.477,4.061,0.64,Willow,Deciduous
4556,8.646,3.333,0.532,Maple,Deciduous
4557,7.144,2.68,0.377,Spruce,Coniferous
4558,13.323,3.694,0.704,Willow,Deciduous
4559,8.841,3.729,0.57,Maple,Deciduous
4560,13.588,5.754,0.851,Oak,Deciduous
4561,9.834,2.654,0.684,Willow,Deciduous
4562,5.563,2.902,0.534,Birch,Deciduous
4563,7.099,3.808,0.641,Maple,Deciduous
4564,11.509,3.852,0.513,Willow,Deciduous
4565,6.535,1.71,0.729,Cherry,Deciduous
4566,9.743,3.459,0.57,Maple,Deciduous
4567,9.674,6.224,0.787,Oak,Deciduous
4568,13.076,6.223,0.701,Oak,Deciduous
4569,10.422,4.609,0.74,Willow,Deciduous
4570,6.534,2.898,0.56,Birch,Deciduous
4571,10.043,5.293,0.621,Poplar,Deciduous
4572,9.632,3.89,0.731,Ash,Deciduous
4573,5.452,2.316,0.349,Spruce,Coniferous
4574,10.625,4.482,0.59,Poplar,Deciduous
4575,4.359,2.691,0.357,Cedar,Coniferous
4576,8.636,3.756,0.628,Maple,Deciduous
4577,5.836,2.839,0.384,Spruce,Coniferous
4578,6.214,2.505,0.693,Cherry,Deciduous
4579,11.529,2.257,0.636,Willow,Deciduous
4580,7.896,5.014,0.724,Ash,Deciduous
4581,4.562,1.999,0.395,Spruce,Coniferous
4582,10.291,4.209,0.723,Ash,Deciduous
4583,5.5,2.03,0.317,Pine,Coniferous
4584,6.172,1.902,0.649,Cherry,Deciduous
4585,6.16,1.723,0.844,Cherry,Deciduous
4586,5.077,2.116,0.363,Spruce,Coniferous
4587,10.109,5.655,0.637,Ash,Deciduous
4588,6.695,2.633,0.513,Birch,Deciduous
4589,5.558,2.375,0.35,Cedar,Coniferous
4590,7.878,3.483,0.737,Cherry,Deciduous
4591,11.779,3.906,0.726,Poplar,Deciduous
4592,7.19,2.993,0.562,Birch,Deciduous
4593,9.28,4.3,0.524,Maple,Deciduous
4594,5.013,3.342,0.647,Cherry,Deciduous
4595,10.675,3.422,0.575,Maple,Deciduous
4596,10.681,5.291,0.607,Poplar,Deciduous
4597,14.213,5.386,0.684,Oak,Deciduous
4598,5.811,2.395,0.418,Spruce,Coniferous
4599,12.274,4.072,0.634,Willow,Deciduous
4600,6.453,1.713,0.376,Pine,Coniferous
4601,4.798,2.213,0.304,Pine,Coniferous
4602,6.603,2.301,0.368,Spruce,Coniferous
4603,8.155,2.89,0.57,Birch,Deciduous
4604,4.082,2.877,0.358,Spruce,Coniferous
4605,5.668,3.213,0.649,Cherry,Deciduous
4606,11.058,2.37,0.661,Willow,Deciduous
4607,9.529,4.634,0.682,Poplar,Deciduous
4608,7.494,2.361,0.34,Cedar,Coniferous
4609,11.798,5.274,0.713,Ash,Deciduous
4610,10.104,5.07,0.613,Poplar,Deciduous
4611,7.719,3.05,0.413,Birch,Deciduous
4612,5.3,2.293,0.358,Spruce,Coniferous
4613,4.543,2.18,0.35,Cedar,Coniferous
4614,10.157,3.602,0.721,Willow,Deciduous
4615,7.885,4.404,0.499,Poplar,Deciduous
4616,10.71,2.944,0.691,Willow,Deciduous
4617,4.803,2.761,0.396,Cedar,Coniferous
4618,12.006,3.364,0.661,Willow,Deciduous
4619,10.952,4.24,0.683,Poplar,Deciduous
4620,11.103,4.508,0.646,Ash,Deciduous
4621,10.448,3.701,0.651,Willow,Deciduous
4622,4.354,2.682,0.347,Spruce,Coniferous
4623,5.968,2.945,0.622,Cherry,Deciduous
4624,7.989,3.408,0.593,Birch,Deciduous
4625,9.393,6.592,0.696,Ash,Deciduous
4626,11.745,2.58,0.665,Willow,Deciduous
4627,5.93,2.774,0.363,Cedar,Coniferous
4628,8.974,3.65,0.602,Maple,Deciduous
4629,8.58,2.741,0.596,Birch,Deciduous
4630,9.633,3.984,0.675,Ash,Deciduous
4631,10.004,4.002,0.641,Willow,Deciduous
4632,8.864,4.752,0.642,Poplar,Deciduous
4633,6.957,2.012,0.67,Cherry,Deciduous
4634,5.553,3.507,0.704,Maple,Deciduous
4635,5.802,1.925,0.391,Spruce,Coniferous
4636,8.323,3.471,0.583,Maple,Deciduous
4637,7.532,2.632,0.425,Pine,Coniferous
4638,8.046,3.2,0.542,Birch,Deciduous
4639,5.628,2.468,0.415,Pine,Coniferous
4640,7.358,2.437,0.475,Birch,Deciduous
4641,6.762,2.334,0.384,Pine,Coniferous
4642,5.949,2.496,0.367,Spruce,Coniferous
4643,10.407,7.957,0.754,Oak,Deciduous
4644,9.616,4.793,0.662,Maple,Deciduous
4645,10.074,3.528,0.661,Poplar,Deciduous
4646,6.214,3.381,0.678,Cherry,Deciduous
4647,8.42,4.253,0.586,Maple,Deciduous
4648,14.325,6.581,0.767,Oak,Deciduous
4649,11.471,3.997,0.647,Poplar,Deciduous
4650,9.236,3.573,0.671,Poplar,Deciduous
4651,12.832,5.448,0.557,Maple,Deciduous
4652,12.153,5.717,0.65,Ash,Deciduous
4653,8.763,4.678,0.679,Ash,Deciduous
4654,10.156,4.928,0.615,Ash,Deciduous
4655,7.145,2.309,0.398,Pine,Coniferous
4656,10.671,3.188,0.558,Maple,Deciduous
4657,14.198,4.881,0.75,Oak,Deciduous
4658,12.923,3.403,0.635,Willow,Deciduous
4659,10.608,3.299,0.696,Willow,Deciduous
4660,6.752,1.724,0.367,Spruce,Coniferous
4661,7.575,1.944,0.4,Spruce,Coniferous
4662,7.431,2.376,0.653,Cherry,Deciduous
4663,8.889,2.995,0.586,Birch,Deciduous
4664,6.426,2.933,0.385,Pine,Coniferous
4665,10.495,3.574,0.67,Willow,Deciduous
4666,8.728,4.116,0.555,Maple,Deciduous
4667,6.701,3.551,0.674,Cherry,Deciduous
4668,4.862,2.627,0.597,Cherry,Deciduous
4669,9.361,5.971,0.623,Ash,Deciduous
4670,9.345,4.004,0.542,Maple,Deciduous
4671,6.839,2.332,0.424,Cedar,Coniferous
4672,6.484,3.12,0.359,Spruce,Coniferous
4673,4.886,2.121,0.449,Pine,Coniferous
4674,10.514,3.652,0.57,Maple,Deciduous
4675,5.059,1.556,0.388,Spruce,Coniferous
4676,13.058,5.57,0.692,Ash,Deciduous
4677,6.017,2.525,0.758,Cherry,Deciduous
4678,6.487,2.591,0.422,Cedar,Coniferous
4679,10.133,5.601,0.675,Ash,Deciduous
4680,9.157,4.662,0.701,Ash,Deciduous
4681,5.996,2.593,0.402,Spruce,Coniferous
4682,8.796,4.563,0.594,Maple,Deciduous
4683,6.89,2.001,0.352,Spruce,Coniferous
4684,8.297,3.33,0.557,Birch,Deciduous
4685,9.757,4.816,0.63,Maple,Deciduous
4686,6.169,1.915,0.486,Spruce,Coniferous
4687,11.458,5.657,0.747,Ash,Deciduous
4688,11.202,3.577,0.644,Willow,Deciduous
4689,8.705,3.951,0.575,Maple,Deciduous
4690,11.621,4.84,0.673,Ash,Deciduous
4691,5.636,2.556,0.42,Pine,Coniferous
4692,5.791,2.272,0.361,Spruce,Coniferous
4693,10.666,5.785,0.738,Oak,Deciduous
4694,11.165,4.361,0.671,Willow,Deciduous
4695,7.556,2.863,0.533,Birch,Deciduous
4696,5.854,2.462,0.414,Spruce,Coniferous
4697,9.968,4.125,0.61,Poplar,Deciduous
4698,6.715,3.145,0.686,Cherry,Deciduous
4699,7.146,2.345,0.354,Spruce,Coniferous
4700,7.486,2.751,0.5,Birch,Deciduous
4701,10.472,3.192,0.646,Maple,Deciduous
4702,9.104,2.794,0.56,Birch,Deciduous
4703,5.655,2.067,0.408,Cedar,Coniferous
4704,12.277,5.591,0.697,Oak,Deciduous
4705,10.831,3.108,0.681,Willow,Deciduous
4706,9.712,3.619,0.67,Willow,Deciduous
4707,9.748,4.904,0.623,Poplar,Deciduous
4708,13.659,3.479,0.624,Willow,Deciduous
4709,8.934,4.532,0.504,Maple,Deciduous
4710,7.61,2.898,0.382,Cedar,Coniferous
4711,12.773,6.569,0.788,Oak,Deciduous
4712,5.63,2.634,0.412,Pine,Coniferous
4713,8.482,2.673,0.631,Maple,Deciduous
4714,10.678,4.24,0.67,Poplar,Deciduous
4715,9.212,4.18,0.57,Maple,Deciduous
4716,10.909,5.434,0.667,Ash,Deciduous
4717,11.535,6.024,0.742,Oak,Deciduous
4718,9.785,3.855,0.611,Willow,Deciduous
4719,9.53,3.639,0.633,Poplar,Deciduous
4720,4.765,1.613,0.477,Pine,Coniferous
4721,5.571,2.229,0.39,Spruce,Coniferous
4722,9.39,4.208,0.603,Poplar,Deciduous
4723,5.644,1.767,0.387,Pine,Coniferous
4724,4.112,1.992,0.368,Spruce,Coniferous
4725,4.766,2.184,0.415,Cedar,Coniferous
4726,7.72,2.133,0.394,Pine,Coniferous
4727,11.98,5.539,0.84,Oak,Deciduous
4728,11.282,4.705,0.628,Willow,Deciduous
4729,10.115,5.364,0.643,Poplar,Deciduous
4730,8.098,4.631,0.511,Maple,Deciduous
4731,10.202,3.605,0.673,Willow,Deciduous
4732,8.977,5.212,0.61,Poplar,Deciduous
4733,9.118,3.698,0.518,Maple,Deciduous
4734,11.828,6.595,0.752,Oak,Deciduous
4735,10.153,3.139,0.662,Willow,Deciduous
4736,5.345,1.655,0.265,Spruce,Coniferous
4737,10.994,3.994,0.694,Maple,Deciduous
4738,11.858,2.763,0.589,Willow,Deciduous
4739,9.226,3.227,0.463,Birch,Deciduous
4740,6.402,2.299,0.403,Pine,Coniferous
4741,10.58,3.354,0.626,Willow,Deciduous
4742,10.146,4.601,0.454,Poplar,Deciduous
4743,12.173,3.036,0.616,Maple,Deciduous
4744,8.999,4.606,0.618,Poplar,Deciduous
4745,6.155,2.672,0.313,Spruce,Coniferous
4746,8.98,4.884,0.569,Poplar,Deciduous
4747,10.41,4.676,0.613,Poplar,Deciduous
4748,11.625,3.887,0.66,Poplar,Deciduous
4749,6.81,2.44,0.416,Pine,Coniferous
4750,7.789,3.56,0.605,Birch,Deciduous
4751,5.809,4.845,0.638,Ash,Deciduous
4752,7.277,2.491,0.411,Pine,Coniferous
4753,8.46,4.624,0.66,Poplar,Deciduous
4754,12.02,6.158,0.735,Oak,Deciduous
4755,9.89,5.006,0.727,Ash,Deciduous
4756,9.304,4.829,0.604,Maple,Deciduous
4757,6.643,2.671,0.766,Cherry,Deciduous
4758,10.616,3.661,0.619,Willow,Deciduous
4759,5.148,2.876,0.332,Spruce,Coniferous
4760,5.022,2.891,0.674,Cherry,Deciduous
4761,9.298,4.636,0.767,Ash,Deciduous
4762,10.517,3.882,0.698,Willow,Deciduous
4763,4.882,1.625,0.368,Cedar,Coniferous
4764,11.711,5.784,0.825,Oak,Deciduous
4765,8.313,2.229,0.298,Spruce,Coniferous
4766,12.792,4.116,0.636,Willow,Deciduous
4767,12.196,4.919,0.879,Oak,Deciduous
4768,7.11,2.786,0.644,Cherry,Deciduous
4769,10.927,5.821,0.702,Ash,Deciduous
4770,6.8,3.146,0.405,Pine,Coniferous
4771,6.323,3.042,0.541,Birch,Deciduous
4772,8.392,4.283,0.675,Poplar,Deciduous
4773,10.569,4.037,0.578,Poplar,Deciduous
4774,10.555,4.834,0.654,Ash,Deciduous
4775,7.856,3.24,0.622,Birch,Deciduous
4776,11.702,3.611,0.688,Willow,Deciduous
4777,8.885,3.568,0.64,Poplar,Deciduous
4778,6.389,2.658,0.467,Pine,Coniferous
4779,5.603,2.25,0.434,Cedar,Coniferous
4780,7.568,2.871,0.511,Birch,Deciduous
4781,11.906,4.415,0.775,Willow,Deciduous
4782,6.412,1.468,0.363,Cedar,Coniferous
4783,8.081,4.201,0.706,Ash,Deciduous
4784,11.384,3.159,0.674,Willow,Deciduous
4785,9.566,3.677,0.563,Poplar,Deciduous
4786,5.58,2.575,0.745,Cherry,Deciduous
4787,4.995,2.007,0.38,Cedar,Coniferous
4788,7.335,2.304,0.643,Cherry,Deciduous
4789,9.818,4.545,0.556,Poplar,Deciduous
4790,8.041,3.803,0.6,Maple,Deciduous
4791,12.105,5.539,0.721,Oak,Deciduous
4792,12.159,3.994,0.753,Willow,Deciduous
4793,13.428,5.356,0.723,Ash,Deciduous
4794,6.311,3.375,0.54,Birch,Deciduous
4795,12.386,5.606,0.622,Poplar,Deciduous
4796,12.725,4.303,0.557,Poplar,Deciduous
4797,5.144,2.869,0.347,Cedar,Coniferous
4798,9.11,3.156,0.546,Birch,Deciduous
4799,11.689,2.956,0.608,Willow,Deciduous
4800,7.565,4.117,0.533,Maple,Deciduous
4801,6.525,3.3,0.545,Birch,Deciduous
4802,6.934,3.275,0.613,Birch,Deciduous
4803,6.874,2.017,0.336,Spruce,Coniferous
4804,12.035,3.752,0.624,Willow,Deciduous
4805,13.738,5.803,0.765,Oak,Deciduous
4806,6.496,2.409,0.396,Cedar,Coniferous
4807,5.118,2.973,0.405,Pine,Coniferous
4808,7.11,1.96,0.355,Spruce,Coniferous
4809,7.719,3.866,0.645,Maple,Deciduous
4810,7.526,3.154,0.531,Birch,Deciduous
4811,4.148,2.644,0.357,Spruce,Coniferous
4812,9.704,3.227,0.72,Willow,Deciduous
4813,10.634,5.452,0.772,Ash,Deciduous
4814,5.081,2.188,0.405,Pine,Coniferous
4815,11.803,4.096,0.547,Willow,Deciduous
4816,8.007,3.317,0.66,Maple,Deciduous
4817,6.065,2.547,0.753,Cherry,Deciduous
4818,7.631,2.379,0.584,Birch,Deciduous
4819,12.977,5.752,0.745,Oak,Deciduous
4820,5.936,2.721,0.33,Spruce,Coniferous
4821,5.545,1.831,0.365,Cedar,Coniferous
4822,10.794,5.579,0.651,Ash,Deciduous
4823,10.17,4.907,0.61,Maple,Deciduous
4824,8.648,3.668,0.644,Ash,Deciduous
4825,10.719,4.067,0.62,Ash,Deciduous
4826,10.509,3.791,0.71,Willow,Deciduous
4827,11.272,5.582,0.796,Oak,Deciduous
4828,5.233,3.105,0.739,Cherry,Deciduous
4829,7.217,2.502,0.475,Birch,Deciduous
4830,5.928,2.286,0.304,Spruce,Coniferous
4831,4.586,2.894,0.516,Birch,Deciduous
4832,5.546,2.217,0.679,Cherry,Deciduous
4833,8.265,3.604,0.611,Maple,Deciduous
4834,10.288,4.287,0.545,Poplar,Deciduous
4835,10.307,5.994,0.651,Ash,Deciduous
4836,5.884,2.301,0.412,Cedar,Coniferous
4837,10.198,4.824,0.638,Maple,Deciduous
4838,9.552,4.497,0.618,Poplar,Deciduous
4839,12.074,4.426,0.715,Willow,Deciduous
4840,8.464,2.281,0.757,Cherry,Deciduous
4841,8.292,3.021,0.609,Birch,Deciduous
4842,12.588,3.282,0.612,Willow,Deciduous
4843,5.974,2.429,0.606,Cherry,Deciduous
4844,6.027,2.266,0.328,Pine,Coniferous
4845,9.597,5.341,0.715,Poplar,Deciduous
4846,7.792,2.541,0.557,Birch,Deciduous
4847,4.577,2.665,0.707,Cherry,Deciduous
4848,9.057,3.744,0.652,Willow,Deciduous
4849,12.293,3.936,0.537,Poplar,Deciduous
4850,6.411,2.074,0.675,Cherry,Deciduous
4851,9.049,3.528,0.607,Willow,Deciduous
4852,5.609,1.686,0.351,Cedar,Coniferous
4853,9.543,3.938,0.652,Maple,Deciduous
4854,10.073,4.033,0.629,Poplar,Deciduous
4855,7.021,3.025,0.709,Cherry,Deciduous
4856,11.082,6.036,0.745,Ash,Deciduous
4857,11.688,4.81,0.585,Poplar,Deciduous
4858,8.689,4.114,0.666,Maple,Deciduous
4859,6.793,2.709,0.39,Pine,Coniferous
4860,5.608,2.911,0.352,Spruce,Coniferous
4861,8.346,5.622,0.676,Ash,Deciduous
4862,7.509,2.507,0.337,Pine,Coniferous
4863,6.523,2.927,0.346,Cedar,Coniferous
4864,12.221,3.202,0.676,Willow,Deciduous
4865,5.93,1.727,0.397,Cedar,Coniferous
4866,6.167,3.726,0.573,Birch,Deciduous
4867,7.696,3.039,0.422,Birch,Deciduous
4868,13.771,4.299,0.713,Poplar,Deciduous
4869,9.274,4.219,0.652,Poplar,Deciduous
4870,6.021,2.783,0.745,Cherry,Deciduous
4871,5.772,3.587,0.353,Spruce,Coniferous
4872,10.601,2.774,0.696,Willow,Deciduous
4873,8.644,2.657,0.616,Birch,Deciduous
4874,5.448,2.663,0.315,Spruce,Coniferous
4875,5.351,2.427,0.437,Spruce,Coniferous
4876,9.499,4.251,0.645,Willow,Deciduous
4877,12.53,4.191,0.688,Willow,Deciduous
4878,7.251,2.954,0.484,Birch,Deciduous
4879,7.078,3.012,0.378,Pine,Coniferous
4880,7.786,4.091,0.5,Poplar,Deciduous
4881,11.872,4.454,0.704,Willow,Deciduous
4882,7.155,2.209,0.513,Birch,Deciduous
4883,8.165,2.832,0.645,Birch,Deciduous
4884,10.991,5.335,0.705,Ash,Deciduous
4885,8.451,3.803,0.619,Maple,Deciduous
4886,5.045,2.368,0.356,Spruce,Coniferous
4887,9.111,4.416,0.611,Maple,Deciduous
4888,6.442,3.224,0.547,Birch,Deciduous
4889,13.029,4.755,0.701,Oak,Deciduous
4890,9.406,4.196,0.722,Ash,Deciduous
4891,8.225,4.157,0.573,Maple,Deciduous
4892,9.932,4.367,0.768,Ash,Deciduous
4893,11.072,4.31,0.575,Maple,Deciduous
4894,5.594,2.766,0.396,Pine,Coniferous
4895,6.241,2.65,0.609,Cherry,Deciduous
4896,5.139,2.353,0.342,Spruce,Coniferous
4897,5.33,3.799,0.588,Birch,Deciduous
4898,3.878,2.905,0.355,Spruce,Coniferous
4899,4.828,3.225,0.382,Spruce,Coniferous
4900,9.099,4.853,0.598,Maple,Deciduous
4901,7.0,2.918,0.81,Cherry,Deciduous
4902,5.816,1.857,0.353,Spruce,Coniferous
4903,9.59,4.058,0.568,Poplar,Deciduous
4904,11.061,3.319,0.595,Willow,Deciduous
4905,8.638,3.824,0.53,Poplar,Deciduous
4906,10.841,6.739,0.759,Oak,Deciduous
4907,11.866,3.992,0.672,Willow,Deciduous
4908,5.733,2.599,0.402,Cedar,Coniferous
4909,6.5,3.454,0.7,Cherry,Deciduous
4910,10.412,6.119,0.728,Ash,Deciduous
4911,7.706,4.644,0.604,Poplar,Deciduous
4912,11.786,6.887,0.836,Oak,Deciduous
4913,8.446,3.272,0.638,Birch,Deciduous
4914,4.514,2.923,0.321,Spruce,Coniferous
4915,5.889,1.841,0.434,Cedar,Coniferous
4916,4.843,3.119,0.383,Spruce,Coniferous
4917,11.67,6.697,0.741,Oak,Deciduous
4918,8.145,2.56,0.703,Cherry,Deciduous
4919,5.883,2.477,0.306,Cedar,Coniferous
4920,8.839,4.569,0.7,Maple,Deciduous
4921,11.296,6.179,0.759,Oak,Deciduous
4922,9.751,5.396,0.602,Poplar,Deciduous
4923,11.492,4.356,0.656,Ash,Deciduous
4924,8.112,3.422,0.608,Poplar,Deciduous
4925,7.579,3.138,0.345,Pine,Coniferous
4926,9.346,4.668,0.627,Maple,Deciduous
4927,11.76,6.187,0.735,Oak,Deciduous
4928,6.437,1.986,0.384,Pine,Coniferous
4929,7.747,2.817,0.361,Pine,Coniferous
4930,4.605,1.435,0.676,Cherry,Deciduous
4931,9.016,4.548,0.642,Poplar,Deciduous
4932,11.794,3.6,0.606,Willow,Deciduous
4933,11.687,5.402,0.65,Poplar,Deciduous
4934,5.136,1.328,0.336,Pine,Coniferous
4935,3.649,1.626,0.421,Cedar,Coniferous
4936,9.228,5.139,0.632,Ash,Deciduous
4937,14.18,5.885,0.819,Oak,Deciduous
4938,12.027,3.978,0.708,Poplar,Deciduous
4939,7.602,3.294,0.635,Birch,Deciduous
4940,6.941,2.818,0.723,Cherry,Deciduous
4941,7.712,3.005,0.415,Spruce,Coniferous
4942,9.612,3.234,0.659,Willow,Deciduous
4943,7.193,2.379,0.349,Pine,Coniferous
4944,8.643,3.258,0.653,Willow,Deciduous
